Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
North America,NAC,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,14.96812348,15.12751297,15.23163967,15.30229798,15.3624242,15.42035371,15.540494,15.65432768,15.76392018,15.8624647,15.94102999,16.03705352,16.11663367,16.19183991,16.26676272,16.33641384,16.50392585,16.66285829,16.83036955,17.01241802,17.20375467,17.35174487,17.48728215,17.62921332,17.79018186,17.97153836,18.18576323,18.39498098,18.59758643,18.78225996,18.9441338,19.07621726,19.17006467,19.2263096,19.23978507,19.2089007,19.1515129,19.05080981,18.9238497,18.79097021,18.66817561,18.60189623,18.54121948,18.49595124,18.47361045,18.48209549,18.5953865,18.73043988,18.91282457,19.17372062,19.52994257,19.96525366,20.47363734,21.04359697,21.65406541,22.29360632,22.95505336,23.62340876,24.30804426,25.02234531,25.7754748
Namibia,NAM,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,7.194182347,7.202631698,7.199915592,7.183766532,7.156529958,7.115715226,7.154646738,7.173749038,7.170642933,7.143449213,7.091143509,7.098894479,7.077427083,7.036242785,6.981994166,6.920488309,7.006053946,7.070561161,7.116094637,7.14375018,7.154939716,7.198503628,7.221697373,7.224447914,7.20213855,7.155402504,7.053079829,6.932545135,6.80795369,6.691128406,6.589799708,6.588818301,6.580505774,6.559600329,6.518780347,6.455693286,6.403418753,6.318305262,6.205361204,6.068765772,5.912358011,6.056855891,6.198276315,6.340308469,6.484048738,6.627881628,6.711730939,6.798568522,6.887391703,6.9718949,7.049920083,6.916205607,6.764010052,6.603956629,6.448334635,6.303467169,6.234000721,6.171564595,6.115738817,6.065396899,6.01923237
New Caledonia,NCL,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,6.186031542,6.182334991,6.164634892,6.139531185,6.100466882,6.043624288,6.058279405,6.036573492,6.014367274,6.030752082,6.086042473,6.290557731,6.524906532,6.752437594,6.933866674,7.049148228,7.205183473,7.290094882,7.337531486,7.352922874,7.363670922,7.476534815,7.573330839,7.646507588,7.694794337,7.716169899,7.757856057,7.778687686,7.79211768,7.806466486,7.834264103,7.731898573,7.644504017,7.568147091,7.500962712,7.422861711,7.68056132,7.922634011,8.160318156,8.398155722,8.641046248,8.727119443,8.825026674,8.939019323,9.077943284,9.241553051,9.437101926,9.667496155,9.935599747,10.25228745,10.60469449,10.96802581,11.34484701,11.72173952,12.08719683,12.44442249,12.79199414,13.13024066,13.47464618,13.83464422,14.22139545
Niger,NER,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,2.235366057,2.371456148,2.496292195,2.609686029,2.710778249,2.799460152,2.912122629,3.005706964,3.083772133,3.151486333,3.212111839,3.310130945,3.39538515,3.467274835,3.524894802,3.568342388,3.645764085,3.712660913,3.770416373,3.818808857,3.856694791,3.958108889,4.04087046,4.110629387,4.174351984,4.236034204,4.323880386,4.411331908,4.497596076,4.580073221,4.655961535,4.72419058,4.778053411,4.820518995,4.853245962,4.877513153,4.902431097,4.918793789,4.930793954,4.9412263,4.951037191,4.974814046,4.990363398,5.004456686,5.024017537,5.0516923,5.110272188,5.16291861,5.20871548,5.245943175,5.274391551,5.332268542,5.376573684,5.409966373,5.434009651,5.449643311,5.468421976,5.475400146,5.472312061,5.459734736,5.438902005
Nigeria,NGA,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,5.082121197,5.166504581,5.222843006,5.248709559,5.24083726,5.200212122,5.254401828,5.273441328,5.264341311,5.234407077,5.188679137,5.239765262,5.267515585,5.273832377,5.260474509,5.230302929,5.267601878,5.281175467,5.277037603,5.261493399,5.238776764,5.321444929,5.386536175,5.434507251,5.465352598,5.480294045,5.533737336,5.562144365,5.568375236,5.555126482,5.525478814,5.54921716,5.548128427,5.526164254,5.487002383,5.434372252,5.43444271,5.41141656,5.370694526,5.317804009,5.257046882,5.261956896,5.246564209,5.214753941,5.170667718,5.117746003,5.156885072,5.178100546,5.182441674,5.170695337,5.144729788,5.183678488,5.202649594,5.202618,5.183799641,5.148399696,5.166717778,5.163884863,5.146251551,5.120617331,5.091768374
Nicaragua,NIC,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,5.032878837,5.070110604,5.104281719,5.128767933,5.133584756,5.112484891,5.136503445,5.135756593,5.118301478,5.092792291,5.062871712,5.085610022,5.101126266,5.112873982,5.123711121,5.135236629,5.187162389,5.236786121,5.284886439,5.331559994,5.376461336,5.460146346,5.537504073,5.613532682,5.692047214,5.774630248,5.882721555,5.987985844,6.089558694,6.18476429,6.272302182,6.346580707,6.409944979,6.462917077,6.505672024,6.538011653,6.583740337,6.618370528,6.647103881,6.675002742,6.70529091,6.756109996,6.806613987,6.859872074,6.918984941,6.985805081,7.048953578,7.123957934,7.198250017,7.253675007,7.283930495,7.285760869,7.266250877,7.257818409,7.303317107,7.425434692,7.605831576,7.845259795,8.129247748,8.437519189,8.758620433
Netherlands,NLD,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,14.59810442,14.77132408,14.906,15.020322,15.13943353,15.28003308,15.44826136,15.61986647,15.79388124,15.96449232,16.1289127,16.28152123,16.4108787,16.51909874,16.60733515,16.67771058,16.83244302,16.96142454,17.06247835,17.12885895,17.16155226,17.23133698,17.25688008,17.27095508,17.3173964,17.42154492,17.59044126,17.7982624,18.02607148,18.24181156,18.4287793,18.61132899,18.75998481,18.89011689,19.02155366,19.16622345,19.34895438,19.52747499,19.69798887,19.85211736,19.98832498,20.1817411,20.36232481,20.53989175,20.7239246,20.92450479,21.25294936,21.57651124,21.94084738,22.41157798,23.02716239,23.79412583,24.68608887,25.64645912,26.58110282,27.43269417,28.2415349,28.9757298,29.67153807,30.39057378,31.17604023
Norway,NOR,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,17.50944219,17.8143414,18.10244209,18.37989312,18.65351971,18.93125383,19.2649678,19.58908039,19.90623989,20.21453317,20.51242139,20.8151347,21.0904678,21.34957532,21.60594873,21.86768791,22.20265705,22.52198131,22.82280314,23.0979435,23.34475526,23.61691828,23.8379911,24.02804849,24.21410631,24.4113801,24.64743259,24.87263546,25.06888278,25.20716595,25.27233774,25.30965548,25.27062601,25.1666626,25.00949313,24.80879247,24.63007043,24.40406266,24.14239975,23.85651857,23.55838511,23.34337586,23.11209148,22.89024577,22.70961943,22.5932925,22.44997601,22.33426607,22.26895847,22.29748277,22.45411873,22.82145973,23.30213561,23.8419371,24.35740771,24.80126589,25.29455,25.70423819,26.0684468,26.44542827,26.87452826
Nepal,NPL,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,4.455141527,4.581065811,4.685844339,4.770090947,4.833261331,4.874694019,4.994929043,5.088780627,5.15805131,5.207135781,5.23975546,5.357652516,5.455143366,5.532171252,5.587564857,5.621787664,5.732417959,5.819474648,5.88394461,5.926451133,5.94845122,6.042891004,6.112674937,6.162243792,6.196747791,6.219650528,6.319485428,6.400237056,6.462198811,6.505487021,6.53081642,6.587770846,6.624683285,6.642092164,6.639180548,6.617534331,6.682600221,6.728457449,6.761356431,6.788242371,6.813130573,6.944932874,7.089843415,7.251755677,7.431665491,7.628218401,7.766575775,7.933221495,8.128271374,8.334997243,8.538505025,8.706180281,8.819015841,8.898377207,8.975223684,9.067118154,9.021712207,8.991737772,8.969377937,8.944825899,8.916701729
Nauru,NRU,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,14.76745335,14.55929748,14.33715401,14.11667843,13.91019581,13.72234839,13.82015832,13.90987984,13.99566986,14.08380687,14.18088851,14.20431261,14.21534187,14.21292455,14.20453404,14.20230449,14.49897091,14.79064543,15.05964343,15.2916036,15.48770793,15.58265358,15.65234616,15.71462512,15.79023269,15.89149691,16.08770439,16.29233428,16.50662713,16.72615614,16.94384031,17.09463902,17.25109737,17.40695099,17.54807002,17.66204753,17.7859158,17.87180248,17.93135577,17.98509022,18.04909937,18.0352004,18.03728625,18.05985455,18.10345656,18.16951294,18.38602024,18.61107236,18.87032332,19.20558005,19.6430338,20.06990518,20.59441393,21.18686484,21.7989118,22.40242783,23.00933737,23.60032034,24.19451041,24.82013368,25.49540894
OECD members,OED,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,13.44736913,13.62176634,13.77147073,13.90532716,14.03559757,14.17067475,14.37866122,14.57569579,14.7650734,14.94695359,15.11621617,15.32235803,15.50903705,15.67537814,15.82708672,15.96497139,16.18272998,16.38772307,16.5615864,16.67060321,16.69831404,16.68091748,16.57915368,16.44935654,16.36388487,16.36103435,16.48979277,16.67317075,16.89225502,17.11546649,17.32556006,17.56000438,17.77730377,17.97812006,18.16239054,18.3326047,18.53505842,18.71362981,18.87909592,19.04311576,19.21552747,19.40947437,19.60955249,19.81485108,20.01767706,20.21875261,20.45432012,20.67778402,20.91444496,21.20460407,21.57592023,21.99385821,22.48707883,23.03272186,23.59634007,24.15996729,24.69324066,25.21343137,25.73169673,26.26472996,26.83312715
Oman,OMN,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,5.597215147,5.699528633,5.790061052,5.869918438,5.935829888,5.990221934,6.0910575,6.171992178,6.233042755,6.273926947,6.295729207,6.266818628,6.217110438,6.150070177,6.072211719,5.986666726,5.836579948,5.683140425,5.529130213,5.375247486,5.22446026,5.119191856,5.007242835,4.891660731,4.771956337,4.650876195,4.596791491,4.53931463,4.481798173,4.421468721,4.357726758,4.189758587,4.021172228,3.854984508,3.696546774,3.549495006,3.640673619,3.728409275,3.818466424,3.915417348,4.023216079,4.049798076,4.058155869,4.047937664,4.021556459,3.984671604,3.919271521,3.880514616,3.853302604,3.814361863,3.753853838,3.536946734,3.338804445,3.176226678,3.064837048,3.003784646,3.042677177,3.100878681,3.175110392,3.259002071,3.34792487
Other small states,OSS,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,9.248520307,9.302060673,9.329364772,9.323882002,9.289245199,9.234471644,9.352107365,9.455620355,9.550035536,9.634416013,9.711430038,9.739007869,9.738450601,9.711951298,9.66276328,9.594498993,9.598493384,9.578092427,9.535149407,9.458968156,9.349781384,9.287984438,9.191321908,9.072242744,8.947774233,8.836975488,8.785367744,8.736303217,8.695196828,8.663308332,8.640169384,8.704611856,8.751971637,8.786062547,8.808378675,8.81242389,8.84672609,8.852852001,8.838491361,8.825478736,8.809048306,8.828820307,8.840017616,8.836000904,8.803715289,8.737633672,8.627318839,8.492384326,8.355089457,8.237006954,8.151541869,8.134949313,8.139109396,8.163038451,8.201330961,8.249820697,8.324508621,8.407578596,8.507585529,8.623675898,8.751977888
Pakistan,PAK,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,7.656857038,7.547453812,7.429552637,7.310900044,7.198971319,7.096989785,7.097196163,7.098496633,7.097596496,7.088043146,7.066621395,7.098791443,7.114050409,7.119505259,7.122703712,7.127409989,7.15283933,7.171304167,7.185326618,7.195843078,7.203788621,7.218718896,7.224124373,7.225353489,7.226540188,7.229991732,7.26639737,7.29486487,7.317697549,7.335628863,7.349198677,7.394625338,7.42671919,7.448757221,7.46350472,7.472862286,7.471924357,7.460944397,7.443027469,7.420203482,7.394559757,7.395609221,7.383286721,7.364342391,7.346388491,7.333612996,7.339428065,7.341483379,7.337450049,7.323145533,7.29793627,7.299443671,7.29019409,7.272027839,7.245456187,7.212948126,7.194138285,7.164942812,7.138297057,7.129954731,7.14864722
Panama,PAN,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,6.887643188,6.94465822,6.990528314,7.02669521,7.05596767,7.080257459,7.130982812,7.172230888,7.205124694,7.230773438,7.2500423,7.287799383,7.314546134,7.335644515,7.353563474,7.371186704,7.416772899,7.456720998,7.493602102,7.529304996,7.564941157,7.614524024,7.661171501,7.705710936,7.748277126,7.790334424,7.832349521,7.871209604,7.910978038,7.955168675,8.007776817,8.059349708,8.114164558,8.175230976,8.244498215,8.324801951,8.41057048,8.502003866,8.601526831,8.710914969,8.832007367,8.965265078,9.103716492,9.250269341,9.407236975,9.577330495,9.754787071,9.93976054,10.13235118,10.33367565,10.54530366,10.75363309,10.96674675,11.19087017,11.43290327,11.69838596,11.94976383,12.21598591,12.50094627,12.80883116,13.14338757
Peru,PER,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,6.471111167,6.562358746,6.636403629,6.68881028,6.712624757,6.70615332,6.737645033,6.735125543,6.711303206,6.680861214,6.651647886,6.688678732,6.716925797,6.735526023,6.74233063,6.737079895,6.762959756,6.774601537,6.77278706,6.756853841,6.727961053,6.746044138,6.747424244,6.740279996,6.733655059,6.732777521,6.793815773,6.854575351,6.914820056,6.973680418,7.031576996,7.114722898,7.196065423,7.279109678,7.368284522,7.465784002,7.572224927,7.681725107,7.792871411,7.903024306,8.01145561,8.175409391,8.334095242,8.488078208,8.637566121,8.783823104,8.96950893,9.158525979,9.352795418,9.552859375,9.759349857,10.01218241,10.28356436,10.58625775,10.93595771,11.34122303,11.56638664,11.8657049,12.23271141,12.64992223,13.1044181
Philippines,PHL,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,6.198150088,6.187757496,6.172743954,6.147057008,6.101401371,6.033990532,6.013136395,5.964915752,5.906125125,5.857320094,5.828461511,5.86018832,5.894629115,5.92622882,5.947812166,5.956670983,5.997355143,6.021941143,6.029005184,6.016090915,5.983826327,5.963475419,5.920959749,5.865877983,5.809252766,5.756957696,5.746358459,5.734156122,5.713902138,5.676305631,5.619291967,5.58901498,5.538655667,5.481998617,5.435780051,5.408392238,5.444895657,5.489295125,5.535771949,5.576787507,5.609833644,5.675897328,5.731734233,5.780680158,5.82685072,5.873465229,6.042159723,6.206894529,6.361338712,6.514393304,6.686499573,6.788240063,6.899756115,7.020904211,7.151181955,7.291573409,7.522589453,7.763354164,8.014734531,8.277633596,8.552394618
Palau,PLW,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,4.874916608,4.877385998,4.880167407,4.868401482,4.827174392,4.749909448,4.799202026,4.817527986,4.807759676,4.774711385,4.720741975,4.7750819,4.805619474,4.814174363,4.802191081,4.771790008,4.835003664,4.878735443,4.904960007,4.915811427,4.913280185,4.972506398,5.016096421,5.04583058,5.06287105,5.069073857,5.122054186,5.157966918,5.178782161,5.185379808,5.180143772,5.232040463,5.267203805,5.287153198,5.29365154,5.288806675,5.333273831,5.36229433,5.378524299,5.385462089,5.386005648,5.438284448,5.479173696,5.50787409,5.522798135,5.524616882,5.574506064,5.613917161,5.644113599,5.666381852,5.683062414,5.633313043,5.570579702,5.506338,5.453660404,5.420099582,5.501979525,5.587119802,5.672270113,5.752715296,5.828062756
Poland,POL,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,9.373747207,9.692958453,10.01904816,10.34937498,10.6825332,11.01990818,11.36858754,11.70084558,12.02751736,12.36277328,12.71367529,13.08898609,13.45303409,13.80376308,14.13940425,14.45876939,14.78709183,15.11229658,15.38757628,15.53619805,15.52145833,15.35310935,15.02494552,14.63862056,14.33272083,14.18008091,14.2865061,14.50483727,14.78973776,15.07518703,15.32485441,15.65239979,15.94115084,16.19134987,16.40506737,16.58381758,16.86608611,17.09618568,17.28324739,17.4397486,17.57403601,17.85724156,18.13440084,18.3770069,18.5378329,18.5986965,18.66035388,18.62790577,18.58463978,18.64924355,18.89301483,19.38883027,20.04374976,20.83525031,21.71743483,22.65993437,23.7200608,24.82979701,25.97929856,27.16269441,28.37468828
Pre-demographic dividend,PRE,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,5.475401238,5.54360044,5.587605879,5.608487833,5.607053332,5.585158554,5.643048143,5.674170556,5.682580167,5.672564572,5.647678591,5.705697937,5.742242645,5.75887124,5.756684909,5.737542344,5.772563615,5.784600087,5.778628867,5.759710867,5.731280533,5.778028671,5.805458722,5.81480879,5.806770502,5.782739573,5.815432143,5.826696378,5.819733349,5.797705876,5.763298222,5.766334686,5.752376729,5.725335502,5.688900279,5.645940607,5.641925789,5.620314777,5.583455995,5.53335028,5.472167569,5.458114843,5.426838867,5.382178523,5.327929236,5.266972468,5.272349961,5.265178783,5.246650334,5.217389964,5.178977833,5.182762342,5.173758252,5.155861705,5.13314115,5.108598419,5.128299036,5.140985878,5.147854173,5.149426862,5.147100869
Puerto Rico,PRI,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,10.37781772,10.33555192,10.29280915,10.27382695,10.2929995,10.34758047,10.51949987,10.73155777,11.00466019,11.34240965,11.73535095,11.58936834,11.41413045,11.21904795,11.009684,10.79002036,11.17278957,11.60457535,12.094976,12.64621165,13.25303319,13.44303249,13.64960802,13.88426699,14.13405468,14.37876915,14.59570468,14.81705848,15.07706932,15.37672974,15.68886474,15.82631221,15.95330398,16.08045562,16.22712025,16.41293939,16.55725872,16.72998065,16.93824703,17.18433038,17.46845049,17.71917031,17.95310103,18.17027029,18.38014206,18.59809476,18.8773894,19.12646841,19.34423609,19.55282183,19.79051171,20.59919011,21.51581661,22.51005431,23.5275423,24.53276194,25.91491011,27.3735058,28.95816378,30.75646235,32.84017914
"Korea, Dem. People's Rep.",PRK,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,5.432648805,5.45021409,5.435444099,5.400985277,5.365260956,5.338430823,5.448888741,5.568407081,5.675823113,5.739099364,5.742328979,5.797128349,5.793703117,5.755194969,5.715395224,5.693090537,5.757715382,5.829928724,5.89635437,5.938545718,5.94957094,5.990875585,6.006214452,6.004716647,5.999399077,6.000270286,6.051419331,6.10382822,6.163128285,6.236766274,6.331382215,6.51926695,6.734143689,6.973075809,7.228496667,7.49762293,7.710170877,7.90673909,8.108249405,8.348795285,8.647507465,9.078978126,9.542675114,10.0173835,10.47859213,10.91491373,11.36805863,11.77535288,12.1383222,12.46603726,12.76484963,13.15476367,13.54004622,13.86122311,14.03035328,14.01371597,13.8859096,13.58130535,13.24733746,13.08589305,13.20287264
